batch,timestamp,logfile,sendrate,sender,avg_delay_s,sent,received,success_ratio_percent,throughput_bytes_per_s,not_for_us,avg_hops
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,10,174.031,300,298,99.33,3.76,735,6.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,11,141.663,300,299,99.67,3.77,2274,5.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,19,172.268,300,299,99.67,4.27,1589,6.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,2,120.519,300,298,99.33,3.76,14362,4.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,20,151.905,300,299,99.67,4.26,1799,5.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,21,117.843,300,299,99.67,4.28,12937,4.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,22,119.343,300,299,99.67,4.27,8029,4.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,23,119.45,300,299,99.67,4.27,7155,4.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,24,118.429,300,298,99.33,4.27,7481,4.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,25,153.27,300,298,99.33,4.25,14324,5.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,26,62.308,300,299,99.67,4.27,8456,2.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,27,152.509,300,299,99.67,4.27,4281,5.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,28,121.476,300,298,99.33,4.26,8856,4.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,3,152.939,300,299,99.67,3.78,13891,5.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,4,148.172,300,299,99.67,3.77,1793,5.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,5,182.708,300,298,99.33,3.76,685,6.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,6,28.498,300,298,99.33,3.76,811,1.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,7,117.749,300,299,99.67,3.77,10640,4.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,8,149.704,300,299,99.67,3.77,3597,5.0
18,20250507175419,code/analyses/logfiles/CSMA_10_18.testlog,10,9,148.86,300,298,99.33,3.77,2234,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,10,172.764,300,299,99.67,3.77,736,6.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,11,149.684,300,299,99.67,3.76,2266,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,19,172.522,300,299,99.67,4.27,1875,6.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,2,121.819,300,298,99.33,3.77,12503,4.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,20,150.299,300,299,99.67,4.26,1488,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,21,120.618,300,299,99.67,4.27,14145,4.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,22,119.357,300,299,99.67,4.28,9612,4.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,23,117.314,300,299,99.67,4.28,7471,4.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,24,116.248,300,299,99.67,4.28,7121,4.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,25,150.487,300,299,99.67,4.28,14921,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,26,58.056,300,299,99.67,4.29,9100,2.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,27,148.596,300,299,99.67,4.28,4569,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,28,119.557,300,299,99.67,4.27,8847,4.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,3,153.497,300,299,99.67,3.78,14516,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,4,150.116,300,298,99.33,3.76,2117,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,5,182.154,300,298,99.33,3.75,701,6.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,6,29.659,300,299,99.67,3.77,811,1.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,7,117.288,300,299,99.67,3.77,9475,4.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,8,142.844,300,299,99.67,3.77,4179,5.0
19,20250507175419,code/analyses/logfiles/CSMA_10_19.testlog,10,9,149.083,300,298,99.33,3.76,2727,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,10,177.869,300,298,99.33,3.76,738,6.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,11,149.789,300,299,99.67,3.78,3256,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,19,176.301,300,298,99.33,4.25,1950,6.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,2,118.195,300,299,99.67,3.77,13453,4.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,20,148.503,300,299,99.67,4.26,1486,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,21,118.497,300,299,99.67,4.27,14117,4.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,22,119.307,300,299,99.67,4.27,8013,4.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,23,118.27,300,298,99.33,4.25,7480,4.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,24,122.892,300,298,99.33,4.25,8120,4.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,25,151.923,300,299,99.67,4.27,13937,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,26,61.103,300,298,99.33,4.25,8100,2.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,27,150.84,300,299,99.67,4.28,4374,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,28,119.718,300,298,99.33,4.25,8568,4.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,3,156.229,300,299,99.67,3.78,13507,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,4,149.134,300,298,99.33,3.76,2118,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,5,180.947,300,298,99.33,3.76,710,6.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,6,30.126,300,299,99.67,3.77,810,1.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,7,120.616,300,299,99.67,3.78,10647,4.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,8,149.758,300,298,99.33,3.77,4638,5.0
20,20250507175419,code/analyses/logfiles/CSMA_10_20.testlog,10,9,146.247,300,299,99.67,3.77,2819,5.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,10,179.113,300,299,99.67,3.77,737,6.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,11,145.786,300,299,99.67,3.78,3270,5.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,19,172.639,300,300,100.0,4.29,1560,6.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,2,115.971,300,299,99.67,3.77,13859,4.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,20,147.564,300,300,100.0,4.29,1505,5.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,21,117.233,300,300,100.0,4.3,12382,4.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,22,117.783,300,299,99.67,4.27,6811,4.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,23,118.131,300,299,99.67,4.28,5914,4.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,24,122.541,300,299,99.67,4.27,6575,4.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,25,88.607,300,299,99.67,4.27,13745,3.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,26,59.276,300,299,99.67,4.28,7221,2.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,27,145.826,300,299,99.67,4.26,3677,5.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,28,125.896,300,299,99.67,4.28,7982,4.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,3,85.67,300,299,99.67,3.78,13321,3.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,4,149.153,300,299,99.67,3.77,1480,5.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,5,179.772,300,299,99.67,3.77,694,6.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,6,28.315,300,299,99.67,3.77,839,1.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,7,123.342,300,299,99.67,3.77,10992,4.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,8,143.681,300,300,100.0,3.79,3614,5.0
21,20250507175419,code/analyses/logfiles/CSMA_10_21.testlog,10,9,146.473,300,299,99.67,3.77,2211,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,10,173.055,300,299,99.67,3.78,957,6.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,11,145.464,300,299,99.67,3.78,2176,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,19,173.371,300,299,99.67,4.28,1781,6.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,2,119.282,300,299,99.67,3.77,13780,4.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,20,150.988,300,300,100.0,4.29,2148,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,21,121.659,300,299,99.67,4.27,12939,4.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,22,118.174,300,299,99.67,4.27,9297,4.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,23,119.958,300,299,99.67,4.28,7772,4.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,24,115.622,300,299,99.67,4.27,7366,4.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,25,148.999,300,299,99.67,4.28,15019,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,26,59.76,300,299,99.67,4.26,9125,2.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,27,143.932,300,300,100.0,4.29,4547,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,28,120.188,300,299,99.67,4.28,9447,4.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,3,153.949,300,299,99.67,3.78,14565,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,4,148.896,300,299,99.67,3.78,1454,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,5,179.976,300,300,100.0,3.79,726,6.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,6,27.102,300,300,100.0,3.79,810,1.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,7,119.462,300,299,99.67,3.77,9255,4.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,8,144.647,300,299,99.67,3.76,4070,5.0
22,20250507175419,code/analyses/logfiles/CSMA_10_22.testlog,10,9,141.982,300,299,99.67,3.77,3106,5.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,10,174.709,300,299,99.67,3.78,722,6.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,11,144.79,300,299,99.67,3.76,3230,5.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,19,172.109,300,299,99.67,4.27,1895,6.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,2,122.378,300,299,99.67,3.78,13765,4.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,20,144.135,300,299,99.67,4.27,1473,5.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,21,118.816,300,299,99.67,4.27,12322,4.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,22,117.427,300,299,99.67,4.28,6770,4.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,23,117.718,300,299,99.67,4.28,6527,4.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,24,112.415,300,299,99.67,4.28,7488,4.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,25,86.776,300,299,99.67,4.27,13677,3.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,26,58.655,300,299,99.67,4.27,7176,2.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,27,144.689,300,299,99.67,4.27,4937,5.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,28,118.722,300,298,99.33,4.26,8551,4.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,3,90.868,300,299,99.67,3.77,13226,3.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,4,147.459,300,299,99.67,3.78,1483,5.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,5,179.806,300,298,99.33,3.76,693,6.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,6,26.625,300,298,99.33,3.77,846,1.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,7,116.376,300,300,100.0,3.77,9719,4.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,8,147.838,300,299,99.67,3.77,3968,5.0
23,20250507175419,code/analyses/logfiles/CSMA_10_23.testlog,10,9,145.474,300,298,99.33,3.76,2494,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,10,171.186,300,299,99.67,3.77,753,6.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,11,144.305,300,299,99.67,3.77,3272,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,19,176.894,300,299,99.67,4.26,1912,6.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,2,120.112,300,299,99.67,3.78,15021,4.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,20,148.239,300,298,99.33,4.26,2137,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,21,122.641,300,299,99.67,4.28,12249,4.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,22,121.62,300,299,99.67,4.28,7407,4.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,23,118.027,300,299,99.67,4.28,6858,4.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,24,117.577,300,299,99.67,4.27,7487,4.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,25,150.733,300,298,99.33,4.26,14299,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,26,61.389,300,298,99.33,4.27,8478,2.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,27,144.557,300,299,99.67,4.27,4005,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,28,120.712,300,299,99.67,4.27,9520,4.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,3,141.575,300,299,99.67,3.78,13880,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,4,147.661,300,299,99.67,3.78,1487,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,5,170.377,300,299,99.67,3.77,707,6.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,6,28.15,300,299,99.67,3.78,808,1.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,7,115.886,300,299,99.67,3.77,10980,4.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,8,145.092,300,299,99.67,3.77,4267,5.0
24,20250507175419,code/analyses/logfiles/CSMA_10_24.testlog,10,9,143.752,300,299,99.67,3.77,2805,5.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,10,169.692,300,299,99.67,3.77,750,6.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,11,148.629,300,299,99.67,3.78,3251,5.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,19,173.44,300,299,99.67,4.28,1886,6.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,2,118.717,300,299,99.67,3.78,12197,4.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,20,152.75,300,299,99.67,4.26,1505,5.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,21,116.774,300,299,99.67,4.27,14194,4.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,22,118.195,300,299,99.67,4.27,8693,4.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,23,118.652,300,299,99.67,4.28,6853,4.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,24,121.288,300,299,99.67,4.28,6532,4.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,25,149.432,300,299,99.67,4.26,14364,5.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,26,60.791,300,299,99.67,4.26,8209,2.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,27,143.53,300,299,99.67,4.28,4662,5.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,28,121.526,300,299,99.67,4.26,7975,4.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,3,88.726,300,299,99.67,3.77,13941,3.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,4,145.735,300,299,99.67,3.77,1799,5.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,5,179.171,300,299,99.67,3.78,715,6.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,6,28.625,300,299,99.67,3.77,819,1.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,7,120.481,300,299,99.67,3.77,10350,4.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,8,147.209,300,299,99.67,3.77,3652,5.0
25,20250507175419,code/analyses/logfiles/CSMA_10_25.testlog,10,9,149.228,300,299,99.67,3.78,2485,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,10,174.196,300,299,99.67,3.78,739,6.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,11,146.864,300,299,99.67,3.78,2621,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,19,177.666,300,299,99.67,4.28,1603,6.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,2,123.048,300,299,99.67,3.78,15034,4.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,20,150.011,300,299,99.67,4.27,2164,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,21,118.547,300,298,99.33,4.27,12349,4.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,22,120.353,300,298,99.33,4.25,7418,4.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,23,119.969,300,299,99.67,4.27,6597,4.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,24,118.658,300,299,99.67,4.27,7233,4.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,25,156.592,300,299,99.67,4.27,14366,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,26,62.263,300,298,99.33,4.26,8457,2.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,27,150.143,300,299,99.67,4.27,4324,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,28,120.242,300,299,99.67,4.26,9235,4.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,3,146.104,300,299,99.67,3.77,13911,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,4,153.318,300,299,99.67,3.78,1458,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,5,177.342,300,299,99.67,3.77,704,6.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,6,27.077,300,299,99.67,3.78,831,1.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,7,121.943,300,298,99.33,3.77,11337,4.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,8,147.03,300,299,99.67,3.77,3659,5.0
26,20250507175419,code/analyses/logfiles/CSMA_10_26.testlog,10,9,151.458,300,299,99.67,3.77,1925,5.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,10,171.979,300,299,99.67,3.78,743,6.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,11,144.572,300,298,99.33,3.76,2274,5.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,19,171.313,300,298,99.33,4.26,1581,6.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,2,117.372,300,298,99.33,3.76,13476,4.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,20,150.28,300,299,99.67,4.27,1475,5.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,21,121.481,300,298,99.33,4.26,13546,4.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,22,116.071,300,298,99.33,4.27,7675,4.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,23,117.394,300,298,99.33,4.26,7175,4.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,24,116.696,300,298,99.33,4.26,7201,4.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,25,151.192,300,298,99.33,4.26,13687,5.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,26,60.271,300,299,99.67,4.27,7492,2.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,27,141.495,300,299,99.67,4.28,4306,5.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,28,118.93,300,298,99.33,4.25,7620,4.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,3,90.284,300,298,99.33,3.76,13224,3.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,4,153.929,300,299,99.67,3.77,1785,5.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,5,181.617,300,299,99.67,3.78,701,6.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,6,29.057,300,298,99.33,3.76,821,1.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,7,119.687,300,299,99.67,3.77,10661,4.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,8,147.888,300,298,99.33,3.75,3617,5.0
27,20250507175419,code/analyses/logfiles/CSMA_10_27.testlog,10,9,141.863,300,299,99.67,3.78,2222,5.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,10,177.631,300,299,99.67,3.76,740,6.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,11,147.347,300,299,99.67,3.77,3226,5.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,19,174.02,300,299,99.67,4.27,1548,6.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,2,117.006,300,299,99.67,3.77,12851,4.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,20,152.088,300,298,99.33,4.26,1477,5.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,21,119.492,300,299,99.67,4.27,12757,4.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,22,119.203,300,299,99.67,4.27,7713,4.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,23,119.028,300,299,99.67,4.27,5909,4.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,24,123.028,300,299,99.67,4.28,6070,4.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,25,91.524,300,299,99.67,4.28,14215,3.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,26,60.901,300,299,99.67,4.27,7701,2.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,27,143.694,300,298,99.33,4.25,3637,5.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,28,122.32,300,299,99.67,4.26,7948,4.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,3,85.848,300,299,99.67,3.77,13763,3.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,4,149.676,300,299,99.67,3.77,1436,5.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,5,177.595,300,299,99.67,3.77,706,6.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,6,27.941,300,299,99.67,3.77,833,1.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,7,120.412,300,299,99.67,3.78,10466,4.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,8,147.52,300,299,99.67,3.78,3613,5.0
28,20250507175419,code/analyses/logfiles/CSMA_10_28.testlog,10,9,140.359,300,299,99.67,3.77,2193,5.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,10,175.613,300,298,99.33,3.77,750,6.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,11,149.715,300,299,99.67,3.77,2891,5.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,19,180.527,300,299,99.67,4.27,1567,6.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,2,120.084,300,299,99.67,3.77,12188,4.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,20,153.599,300,299,99.67,4.27,1494,5.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,21,121.833,300,299,99.67,4.27,14769,4.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,22,118.833,300,299,99.67,4.27,9617,4.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,23,118.207,300,298,99.33,4.26,7481,4.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,24,118.448,300,299,99.67,4.27,6859,4.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,25,149.518,300,299,99.67,4.27,14681,5.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,26,59.639,300,299,99.67,4.27,8763,2.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,27,143.932,300,299,99.67,4.28,3682,5.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,28,117.924,300,299,99.67,4.26,7963,4.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,3,150.92,300,299,99.67,3.77,14220,5.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,4,154.159,300,298,99.33,3.76,2093,5.0
29,20250507175419,code/analyses/logfiles/CSMA_10_29.testlog,10,5,180.728,300,299,99.67,3.78,702,6.0
